created_at,screen_name,text,source,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,media_type,mentions_screen_name,place_name,bbox_coords
2018-01-06T20:37:48Z,rookmannetje,@WieIsDeMol  5 complete filmploegen met alle ondersteuning verdeeld over Rusland? @AVROTROS  jullie hebben kennelijk geld genoeg om onze ouderen n fijn bestaan te verzekeren! #misselijkmakend,Twitter for iPhone,WieIsDeMol,FALSE,FALSE,0,0,misselijkmakend,NA,"WieIsDeMol, AVROTROS",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:47Z,DaalSanne,"Jeroen Kijk in Vegte klinkt dus heeeeel anders, dan dat hij eruit ziet.... @jeroenkidv #widm #moltalk",Twitter for iPhone,NA,FALSE,FALSE,4,0,"widm, moltalk",NA,jeroenkidv,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:47Z,Patrick_Hberg,Wel vreemd om Vader Abraham zonder bolhoed te zien. O wacht het is @jeroenkidv #moltalk #widm,Twitter for Android,NA,FALSE,FALSE,9,2,"moltalk, widm",NA,jeroenkidv,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:46Z,Wedderplase,Loes is mijn mol #widm,Twitter Web Client,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:45Z,JeroenMeijer2,"Azerbeidzjan, Armenie, Rusland, Kazachstan en Oekraine. Wie is de Mol 2018 is gestart volgende week Georgie 😃 #WIDM",Twitter for Android,NA,FALSE,FALSE,0,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:44Z,L3nt3m31sje,Hmm Ron heeft mij punten gekost. #widm Begint goed zo. ������,Twitter for Android,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:42Z,SignOfTheNiallx,Finding out every single team is in another country #widm https://t.co/HUN0Vt2OCB,Twitter for Android,NA,FALSE,FALSE,17,5,widm,photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:41Z,ivdburgt,"Gave aflevering #widm! Alleen is 'mijn mol' er alweer uit 😆. Volgende week nieuwe ronde, nieuwe kansen 😉👍",Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:41Z,Nouja1974,#widm Jammer van Ron Boszhard leuke kerel,Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:41Z,ellenrennt,Even bijkomen hoor. Wat een gaaf begin! #widm,TweetCaster for Android,NA,FALSE,FALSE,3,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:40Z,JaimyVerheijen,Dit was by far de meest vette openingsaflevering van #Widm OOIT!,Twitter for Android,NA,FALSE,FALSE,1,0,Widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:40Z,noekie1110,Denk dat loes of jean marc de mol is #widm,Twitter for iPhone,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:39Z,gijsvanb,@jeroenkidv lijkt een beetje op een mol. verdacht #mijneeuwigemol #moltalk #widm,Twitter for iPhone,jeroenkidv,FALSE,FALSE,2,0,"mijneeuwigemol, moltalk, widm",NA,jeroenkidv,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:39Z,peteroostrom,"@richardvmeerten Arme Ron. Nog zo gezegd, geen #Bommetje! #widm  -) https://t.co/aYHDB2nKcP",Twitter for iPhone,richardvmeerten,FALSE,FALSE,3,1,"Bommetje, widm",photo,richardvmeerten,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:37Z,GewoonRoosjuh,#ronisgone #sad #widm,Twitter Lite,NA,FALSE,FALSE,0,2,"ronisgone, sad, widm",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:36Z,joelle_ensink,Wanneer Ron je mol was maar er meteen uit ligt😅🤦🏼‍♀️ @WieIsDeMol #moltalk,Twitter Lite,NA,FALSE,FALSE,1,0,moltalk,NA,WieIsDeMol,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:36Z,Basdatbenik,Bedankt @BoszhardRon voor het meedoen aan @WieIsDeMol... Nu weer aan de slag voor de @AVROTROS bij @npozapp 😊 #widm,Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,"BoszhardRon, WieIsDeMol, AVROTROS, npozapp",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:34Z,ErikJ83,Wat een vet begin van #widm #goedbezig https://t.co/JFcORPQXuD,Twitter for Android,NA,TRUE,FALSE,2,0,"widm, goedbezig",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:34Z,DutchQueeny85,Tuurlijk... kan meteen niet meer de app in... #widm,Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:33Z,franssuper,"@vnnbrg Ik heb het concept niet eens helemaal begrepen, maar dan weet je al: tijdverspilling om widm te kijken. Sowieso: tv heeft erg weinig te bieden dus staat alleen zondagavond van 19:00-20:00 aan op npo1.",Twitter Web Client,vnnbrg,FALSE,FALSE,1,0,NA,NA,vnnbrg,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:33Z,michielwolbers,"Is de gezamenlijke foto na afloop van de serie gemaakt, m.b.v photoshop of keert Ron toch nog terug in de serie? #widm",Twitter for iPhone,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:30Z,LotM,Dubbele moord! 2 MOLLEN??! #widm #MOLTALK,Twitter for Android,NA,FALSE,FALSE,2,0,"widm, MOLTALK",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:30Z,edwin_koning,@EvertOostdam @WieIsDeMol  https://t.co/aDXeLxhVef,Twitter for iPad,EvertOostdam,FALSE,FALSE,2,0,NA,photo,"EvertOostdam, WieIsDeMol",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:28Z,Ingridodl,Ik heb 188 punten ������������ #widm .. Iets met point hoppen,Twitter for iPhone,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:28Z,Binas1,Mijn mol is eruit! #widm,Twitter Lite,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:25Z,SFreij,Briljant begin. Ik ben direct bloedfanatiek. #widm,Twitter for iPhone,NA,FALSE,FALSE,2,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:25Z,eric_grooters,"Chris Zeegers, welke plastisch chirurg heeft jou genomen?#widm",Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:25Z,kelseyfieret,Mijn favoriete #widm deelnemer is er al uit. Zo jammer! #ronboszhard,Twitter for iPhone,NA,FALSE,FALSE,0,0,"widm, ronboszhard",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:23Z,KunstCINnig,De taxichauffeur is de mol #widm,Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,Groningen,"6.4626199, 6.6669276, 6.6669276, 6.4626199, 53.1785774, 53.1785774, 53.2649053, 53.2649053"
2018-01-06T20:37:22Z,niekvdoorn,M’n boy Jan zit er tenminste nog in ¯\_(ツ)_/¯ #WIDM #ripronboszhard,Twitter for iPhone,NA,FALSE,FALSE,3,0,"WIDM, ripronboszhard",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:22Z,Dirk_Maas,#widm KID-V https://t.co/eO7R9LLlJ2,Twitter for Android,NA,FALSE,FALSE,0,0,widm,photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:20Z,irsagloudemans,"Emilio liep wel erg hard door op de boulevard (zonder echt om zich heen te kijken, alleen voor zich)Terwijl Stine om zich heen keek (zelfs in de prullenbakken) Hmmm... @E_R_Guzman?!? #widm",Twitter for iPhone,NA,FALSE,FALSE,2,1,widm,NA,E_R_Guzman,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:20Z,YannickRijnen,"Op het einde lieten ze een stukje van volgende aflevering zien en daar hadden ze het over ""dubbele moord"" betekent dit dat er twee mollen zijn? #WIDM #moltalk #wiezijndemollen ?",Twitter for Android,NA,FALSE,FALSE,1,0,"WIDM, moltalk, wiezijndemollen",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:18Z,EstherKruijer,Zo spannend! #WIDM,Twitter for Android,NA,FALSE,FALSE,0,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:18Z,fennis_vincent,#ripron #ronzijnfons #moltalk #widm wat is het fijn een afvaller,Twitter for iPhone,NA,FALSE,FALSE,0,0,"ripron, ronzijnfons, moltalk, widm",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:16Z,ivarb98,Jan nadat Ruben zegt dat ze in Almaty zitten #widm https://t.co/Vq6St1zt50,Twitter for Android,NA,FALSE,FALSE,0,0,widm,photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:14Z,MyCircleOfLife,"@marion11777 Ja, #widm 😂",TweetCaster for Android,marion11777,FALSE,FALSE,1,0,widm,NA,marion11777,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:13Z,marcovd77,Wat er vette 1e aflevering van het nieuwe seizoen #widm ... pfff... 5 verschillende startpunten,Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:13Z,AllenVoorEef,Oooooh mijn god #WIDM. Wat een plottwist. Holy shit. Gouden televisie 👌👌👌,Twitter for Android,NA,FALSE,FALSE,1,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:12Z,JackieLoog,"Okay. Eerste aflevering en nu al punten kwijt. Gelukkig niet veel maar had gluiperige,  gekke Ron vrij hoog staan  #widm",Twitter for Android,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:11Z,Iefonnuh1,Heerlijk als vanouds #WIDM  #genieten,TweetDeck,NA,FALSE,FALSE,1,0,"WIDM, genieten",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:11Z,MaartenDeBr,#WIDM begon briljant vandaag. 👀👏,Twitter for Android,NA,FALSE,FALSE,0,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:09Z,HansSchiffers,De enige echte #mindfuck is #widm!,Twitter for iPhone,NA,FALSE,FALSE,7,0,"mindfuck, widm",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:08Z,Amber_vdwx,Jean-Marc #WIDM,Twitter for Android,NA,FALSE,FALSE,1,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:05Z,JoseTravelClub,#WIDM Ron komt terug. Je kan zo niet geëxecuteerd worden zonder Art. Zie ook WIDM België afgelopen jaar,Twitter for Android,NA,FALSE,FALSE,0,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:04Z,StamppotTV,Olcay had niet door dat ze niet in Kiev was #widm,Twitter for iPhone,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:04Z,EvertOostdam,@HuismanWouter @WieIsDeMol Lampjes op de hei... dat is mooi!!,Twitter for iPhone,HuismanWouter,FALSE,FALSE,0,0,NA,NA,"HuismanWouter, WieIsDeMol",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:03Z,ngkb887,"Ik heb het wel eens proberen te kijken, maar er is toch niets saaiers dan #widm ... Onbegrijpelijke hype, elk jaar weer.. #moltalk",Twitter for Android,NA,FALSE,FALSE,0,0,"widm, moltalk",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:02Z,IkBenMees_,Wat een aflevering zeg ������  Wie denk jij dat de mol is? #widm,Twitter for iPhone,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:01Z,jacobinevdb,"omg dit was een mindfuck, iedereen startte in een ander land #WIDM",Twitter for iPhone,NA,FALSE,FALSE,1,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:00Z,vanDiemensLand,@ZiggoWebcare tijdens #widm klapt mijn horizon box er ineens uit om 15 minuten later weer online te zijn?!. Dit is al mijn 2de horizon box! Issie nu alweer stuk?,Tweetbot for iΟS,ZiggoWebcare,FALSE,FALSE,0,0,widm,NA,ZiggoWebcare,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:00Z,JoeriBulder,Dat USSR-filmpje was kippenvel. Prachtige edit. #widm #moltalk,Twitter for Android,NA,FALSE,FALSE,0,0,"widm, moltalk",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:37:00Z,irisvdvegt,In de intro werdt ‘trust nobody’ gefluisterd. (Credits naar @CasHoving) #moltalk #widm,Twitter for iPad,NA,FALSE,FALSE,1,0,"moltalk, widm",NA,CasHoving,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:57Z,EstherElise_,Nu al de kluts kwijt #widm,Echofon,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:57Z,HabboHolland501,Had niet verwacht dat Ron de eerste afvaller was. #widm,Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:57Z,eriktiggelaar,Kijken naar het weer werkt.... #5Landen #widm,Twitter for iPhone,NA,FALSE,FALSE,0,0,"5Landen, widm",NA,NA,Renswoude,"5.4956443, 5.5628588, 5.5628588, 5.4956443, 52.0395293, 52.0395293, 52.1054381, 52.1054381"
2018-01-06T20:36:57Z,robertjanwolf,"Olcay reageert wel heel normaal op de vraag waar in Kiev ze zitten, terwijl zij niet in Kiev zit #widm",Twitter for iPhone,NA,FALSE,FALSE,2,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:55Z,estoter,"Vanochtend de allerlaatste aflevering gezien van ""The 100"" op @NetflixNL , hoor ik de tune van de serie vanavond in @WieIsDeMol . 😉",Twitter for Android,NA,FALSE,FALSE,0,0,NA,NA,"NetflixNL, WieIsDeMol",Eemsmond,"6.3509794, 6.8947884, 6.8947884, 6.3509794, 53.3422165, 53.3422165, 53.5757042, 53.5757042"
2018-01-06T20:36:54Z,stevenvdbrinknv,#widm 'Kiev? Wij zitten in Almaty' nu al dé uitspraak van aflevering 1,Twitter for Android,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:53Z,marcelwit,@ThessaNaomi @EvertOostdam @WieIsDeMol Verrassende goede opening #widm,Twitter Web Client,ThessaNaomi,FALSE,FALSE,1,0,widm,NA,"ThessaNaomi, EvertOostdam, WieIsDeMol",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:52Z,BabyGurlXGrier,"@WieIsDeMol  Zelfs toen ze zeiden ""Wij zitten niet in Kiev, vriend"" had ik nog niet door dat ze in verschillende landen waren...������",Twitter for Android,WieIsDeMol,FALSE,FALSE,1,1,NA,NA,WieIsDeMol,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:49Z,floortjerijsemu,"De mol heeft net voor de aflevering ‘mak jaar bok’ getweet, dit is Armeens. In Georgie spreken ze armeens. ‘mak jaar bok’ betekent ‘zien’ in het Nederlands. Olcay is Koerdisch-Armeens...#WIDM #moltalk",Twitter for iPhone,NA,FALSE,FALSE,50,7,"WIDM, moltalk",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:48Z,MergelRoute,#WIDM #kluis = sigarenkistje met 7 moeren op een potlood... wat hield het deksel dicht? #BroodEnSpelen anno 2018 https://t.co/5q1ULXkMgh,Twitter for iPad,NA,FALSE,FALSE,0,0,"WIDM, kluis, BroodEnSpelen",photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:47Z,EricArends,"""Het is zó extreem spannend."" Hahaha! #widm2018 #widm",Twitter for iPhone,NA,FALSE,FALSE,1,0,"widm2018, widm",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:46Z,Sweetlikehoney,"Margriet, wat ben ik blij dat jij weer #Moltalk presenteert. 😊 #widm",TweetCaster for Android,NA,FALSE,FALSE,0,0,"Moltalk, widm",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:43Z,EvertOostdam,"@edwin_koning @WieIsDeMol Nee, volgende keer wel kijken :-)",Twitter for iPhone,edwin_koning,FALSE,FALSE,0,0,NA,NA,"edwin_koning, WieIsDeMol",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:42Z,Dennboss,WAAROM KRIJG IK GELIJK VOICE OVER FLASHBACKS?!! JEROEN HOU JE MOND HAHAHAHA #WIDM #MOLTALK,Twitter Web Client,NA,FALSE,FALSE,21,1,"WIDM, MOLTALK",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:42Z,ingieee,Oké die eerste aflevering was best wel leuk hihi #widm,Twitter for iPhone,NA,FALSE,FALSE,4,0,widm,NA,NA,Utrecht,"4.9702867, 5.1952468, 5.1952468, 4.9702867, 52.0262429, 52.0262429, 52.142137, 52.142137"
2018-01-06T20:36:41Z,veertjema,"Wow,ik zit er gelijk weer helemaal in! Alles en iedereen is verdacht, ik heb 5 opties zover 🤔🤔#widm",Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:36Z,BerendBrokkopap,"Geef me jullie username van de WIDM app, ik versla jullie stuk voor stuk xx",Twitter for Android,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:36Z,ellenpeeters_,"""WIJ ZITTEN NIET IN KIEV, VRIEND."" het is begonnen, eindeliiiiijjjjjjk 💝 #widm",Twitter for Android,NA,FALSE,FALSE,2,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:35Z,Omricam,intro van widm heeft het liedje van the100 goed begin van dit seizoen,Twitter for iPhone,NA,FALSE,FALSE,2,0,NA,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:35Z,mariekeklauwers,Het moment dat de kandidaten zich allemaal in andere landen bleken te bevinden. #widm https://t.co/z9cbADdRNn,Twitter for iPhone,NA,FALSE,FALSE,0,0,widm,photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:34Z,JocelynNugteren,#team200 punten. @michavdherik @twoerd @daveydm @Dennboss @jelmarhekker #widm,Twitter for Android,NA,FALSE,FALSE,9,2,"team200, widm",NA,"michavdherik, twoerd, daveydm, Dennboss, jelmarhekker",Zwijndrecht,"4.5534367, 4.6715661, 4.6715661, 4.5534367, 51.8009548, 51.8009548, 51.8472168, 51.8472168"
2018-01-06T20:36:33Z,jolhias,Totaal verrast door de verschillende startlanden in de eerste aflevering van #widm! #moltalk,Twitter for Android,NA,FALSE,FALSE,0,0,"widm, moltalk",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:32Z,Keitastico,Hoop dat die Olcay zo snel mogelijk uit dat spel flikkert. Hele tijd met dat kleine graftyfustasje van der. #widm,Twitter for iPhone,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:32Z,Kars76842862,De witte dame in het schaakspel staat verkeerd #widm #moltalk @WIDMnl @moltalk_,Twitter for Android,NA,FALSE,FALSE,0,0,"widm, moltalk",NA,"WIDMnl, moltalk_",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:31Z,Mar_Coby,"#widm Vorig jaar had ik de Mol de 1e aflevering :-) Nu een schot voor de boeg, vanaf het begin: Simone - 'Left' is niet 'naar rechts'",Twitter Web Client,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:30Z,Jadiracor,Is er nog een leuke poule? JadeC mag toegevoegd worden  #widm https://t.co/hB0xnJ2Bpg,Twitter for iPhone,NA,FALSE,FALSE,0,0,widm,photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:30Z,FalcoVeen,De barkeeper bij #moltalk mag wel eens leren bier tappen. Tot aan het randje gevuld en al zou je een schuimkrullen dan kan dat niet. #WIDM,Twitter for Android,NA,FALSE,FALSE,0,0,"moltalk, WIDM",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:30Z,Junkyboy6,#widm #moltalk De titel was een verhaal appart' 6 mensen kregen een vliegticket en de andere 4 (nu 3) kregen er geen wat dus een verhaal appart was is de mol 1 stap dichterbij 😲😲?!!!,Twitter for Android,NA,FALSE,FALSE,0,0,"widm, moltalk",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:29Z,SoMeCare,#widm geweldige aflevering!!,Twitter for Android,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:27Z,gjbvld,Een kluis met een code maar in het deksel geen slot?! #widm https://t.co/mPNQ3ZBLSZ,Twitter for iPhone,NA,FALSE,FALSE,2,0,widm,photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:25Z,thijsB038,@jooziiRon @moltalk_ @WieIsDeMol Achter haar,Twitter for iPhone,jooziiRon,FALSE,FALSE,0,0,NA,NA,"jooziiRon, moltalk_, WieIsDeMol",Zwolle,"6.0033058, 6.2105671, 6.2105671, 6.0033058, 52.4404911, 52.4404911, 52.5879383, 52.5879383"
2018-01-06T20:36:24Z,wendee85,#widm begint goed 🤗 https://t.co/fO4FGGKjs5,Twitter for iPhone,NA,FALSE,FALSE,3,0,widm,photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:23Z,mathijs050503,Ron is gone. #widm,Twitter Lite,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:23Z,EvertOostdam,@Sandra7Sunshine @WieIsDeMol Ik denk Ron 😂,Twitter for iPhone,Sandra7Sunshine,FALSE,FALSE,0,0,NA,NA,"Sandra7Sunshine, WieIsDeMol",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:21Z,DebbieSchigt,Na die allereerste afvaller: 'TOE AAN EEN BORREL!!!'   #Serious #HUH :O :(  #WIDM #MolTalk  #NewSeason #MOLLootje #NeeNeeNEE :O  #WieIsDeMol2018,Twitter Web Client,NA,FALSE,FALSE,1,0,"Serious, HUH, WIDM, MolTalk, NewSeason, MOLLootje, NeeNeeNEE, WieIsDeMol2018",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:21Z,jant82,We zijn weer #loss super goed #widm #widm2018 #helaasron #wieisdemol #booyah @moltalk_ https://t.co/tbXcrpYGSK,Twitter for iPhone,NA,FALSE,FALSE,0,0,"loss, widm, widm2018, helaasron, wieisdemol, booyah",photo,moltalk_,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:19Z,Sandra7Sunshine,200 punten \0/ #widm https://t.co/j6wbtHfYqD,Twitter for iPhone,NA,FALSE,FALSE,3,0,widm,photo,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:18Z,SanderCammetje,"@Bosscraftgames @WieIsDeMol Ja! Nog alle 100, zijn verdubbeld naar 200!",Twitter for Android,Bosscraftgames,FALSE,FALSE,1,0,NA,NA,"Bosscraftgames, WieIsDeMol",NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:17Z,ikbenfleurx,Gelukkig had ik 10 punten op iedereen ingezet😂 nu 180 punten😝 #WIDM,Twitter for Android,NA,FALSE,FALSE,3,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:17Z,skatingsue,Wat een echt ontzettend cool begin van dit seizoen #widm 😃 Dit belooft wat!,Twitter for iPhone,NA,FALSE,FALSE,0,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:16Z,STrachter,Ron hulpfonds #widm Briljant #Margriet,Twitter for Android,NA,FALSE,FALSE,1,0,"widm, Margriet",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:15Z,Luuk_cramer,Jean-Marc is mijn mol! #WIDM,Twitter for iPhone,NA,FALSE,FALSE,0,0,WIDM,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:15Z,ffab_,Dit is nog niet in de uitzending geweest! #moltalk #widm https://t.co/b6Av8s89F1,Twitter for iPhone,NA,TRUE,FALSE,0,0,"moltalk, widm",NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:15Z,nikatje,Wat een start bij @WieIsDeMol  ... Ik ben nu de weg al kwijt 😂😂,Twitter for Android,NA,FALSE,FALSE,0,0,NA,NA,WieIsDeMol,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:14Z,MollootWIDM,Hoeveel punten heb jij nu in de app? #widm,Twitter for iPhone,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:13Z,elePHANtx4,Heb je een idee waar in Kiev je bent😅#widm,Twitter for Android,NA,FALSE,FALSE,1,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:12Z,Stoerinstyle,"Een zalmroze broek is nooit een goed idee, nooit!  #widm",Twitter for iPhone,NA,FALSE,FALSE,2,0,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
2018-01-06T20:36:12Z,NOShan70,Ron is niet de mol maar de Sjaak #widm,Twitter for iPad,NA,FALSE,FALSE,13,1,widm,NA,NA,NA,"NA, NA, NA, NA, NA, NA, NA, NA"
